x,t=15s,t=30s,t=60s,t=90s,t=150s,t=210s
0.029996,30.1703,37.2182,42.9651,44.5901,45.1794,45.2265
0.03,30.1697,37.2175,42.9645,44.5894,45.1788,45.2259
0.030004,30.169,37.2169,42.9638,44.5888,45.1781,45.2252
0.030008,30.1684,37.2162,42.9632,44.5881,45.1775,45.2246
0.030012,30.1678,37.2156,42.9625,44.5875,45.1768,45.2239
0.030016,30.1671,37.2149,42.9619,44.5868,45.1762,45.2233
0.03002,30.1665,37.2143,42.9612,44.5862,45.1755,45.2226
0.030024,30.1658,37.2136,42.9606,44.5855,45.1749,45.222
0.030028,30.1652,37.213,42.9599,44.5849,45.1742,45.2213
0.030032,30.1645,37.2123,42.9593,44.5842,45.1736,45.2207
0.030036,30.1639,37.2117,42.9586,44.5836,45.1729,45.22
0.03004,30.1632,37.211,42.958,44.5829,45.1723,45.2194
0.030044,30.1626,37.2104,42.9573,44.5823,45.1716,45.2187
0.030048,30.1619,37.2097,42.9567,44.5816,45.171,45.2181
0.030052,30.1613,37.2091,42.956,44.581,45.1703,45.2174
0.030056,30.1607,37.2084,42.9554,44.5803,45.1697,45.2168
0.03006,30.16,37.2078,42.9547,44.5797,45.169,45.2162
0.030064,30.1594,37.2071,42.9541,44.579,45.1684,45.2155
0.030068,30.1587,37.2065,42.9535,44.5784,45.1677,45.2149
0.030072,30.1581,37.2059,42.9528,44.5777,45.1671,45.2142
0.030076,30.1574,37.2052,42.9522,44.5771,45.1665,45.2136
0.03008,30.1568,37.2046,42.9515,44.5765,45.1658,45.2129
0.030084,30.1562,37.2039,42.9509,44.5758,45.1652,45.2123
0.030088,30.1555,37.2033,42.9502,44.5752,45.1645,45.2116
0.030092,30.1549,37.2026,42.9496,44.5745,45.1639,45.211
0.030096,30.1542,37.202,42.9489,44.5739,45.1632,45.2104
0.0301,30.1536,37.2013,42.9483,44.5732,45.1626,45.2097
0.030104,30.1529,37.2007,42.9477,44.5726,45.1619,45.2091
0.030108,30.1523,37.2001,42.947,44.572,45.1613,45.2084
0.030112,30.1517,37.1994,42.9464,44.5713,45.1607,45.2078
0.030116,30.151,37.1988,42.9457,44.5707,45.16,45.2071
0.03012,30.1504,37.1981,42.9451,44.57,45.1594,45.2065
0.030124,30.1497,37.1975,42.9444,44.5694,45.1587,45.2059
0.030128,30.1491,37.1968,42.9438,44.5687,45.1581,45.2052
0.030132,30.1485,37.1962,42.9432,44.5681,45.1575,45.2046
0.030136,30.1478,37.1956,42.9425,44.5675,45.1568,45.2039
0.03014,30.1472,37.1949,42.9419,44.5668,45.1562,45.2033
0.030144,30.1466,37.1943,42.9412,44.5662,45.1555,45.2026
0.030148,30.1459,37.1936,42.9406,44.5655,45.1549,45.202
0.030152,30.1453,37.193,42.94,44.5649,45.1543,45.2014
0.030156,30.1446,37.1924,42.9393,44.5643,45.1536,45.2007
0.03016,30.144,37.1917,42.9387,44.5636,45.153,45.2001
0.030164,30.1434,37.1911,42.938,44.563,45.1523,45.1994
0.030168,30.1427,37.1904,42.9374,44.5623,45.1517,45.1988
0.030172,30.1421,37.1898,42.9368,44.5617,45.1511,45.1982
0.030176,30.1415,37.1892,42.9361,44.5611,45.1504,45.1975
0.03018,30.1408,37.1885,42.9355,44.5604,45.1498,45.1969
0.030184,30.1402,37.1879,42.9348,44.5598,45.1491,45.1963
0.030188,30.1396,37.1873,42.9342,44.5592,45.1485,45.1956
0.030192,30.1389,37.1866,42.9336,44.5585,45.1479,45.195
0.030196,30.1383,37.186,42.9329,44.5579,45.1472,45.1943
0.0302,30.1377,37.1853,42.9323,44.5572,45.1466,45.1937
0.030204,30.137,37.1847,42.9317,44.5566,45.146,45.1931
0.030208,30.1364,37.1841,42.931,44.556,45.1453,45.1924
0.030212,30.1357,37.1834,42.9304,44.5553,45.1447,45.1918
0.030216,30.1351,37.1828,42.9298,44.5547,45.144,45.1912
0.03022,30.1345,37.1822,42.9291,44.5541,45.1434,45.1905
0.030224,30.1339,37.1815,42.9285,44.5534,45.1428,45.1899
0.030228,30.1332,37.1809,42.9278,44.5528,45.1421,45.1893
0.030232,30.1326,37.1803,42.9272,44.5522,45.1415,45.1886
0.030236,30.132,37.1796,42.9266,44.5515,45.1409,45.188
0.03024,30.1313,37.179,42.9259,44.5509,45.1402,45.1874
0.030244,30.1307,37.1784,42.9253,44.5503,45.1396,45.1867
0.030248,30.1301,37.1777,42.9247,44.5496,45.139,45.1861
0.030252,30.1294,37.1771,42.924,44.549,45.1383,45.1855
0.030256,30.1288,37.1765,42.9234,44.5484,45.1377,45.1848
0.03026,30.1282,37.1758,42.9228,44.5477,45.1371,45.1842
0.030264,30.1275,37.1752,42.9221,44.5471,45.1364,45.1836
0.030268,30.1269,37.1746,42.9215,44.5465,45.1358,45.1829
0.030272,30.1263,37.1739,42.9209,44.5458,45.1352,45.1823
0.030276,30.1256,37.1733,42.9203,44.5452,45.1345,45.1817
0.03028,30.125,37.1727,42.9196,44.5446,45.1339,45.181
0.030284,30.1244,37.172,42.919,44.5439,45.1333,45.1804
0.030288,30.1238,37.1714,42.9184,44.5433,45.1326,45.1798
0.030292,30.1231,37.1708,42.9177,44.5427,45.132,45.1791
0.030296,30.1225,37.1701,42.9171,44.542,45.1314,45.1785
0.0303,30.1219,37.1695,42.9165,44.5414,45.1308,45.1779
0.030304,30.1213,37.1689,42.9158,44.5408,45.1301,45.1772
0.030308,30.1206,37.1682,42.9152,44.5401,45.1295,45.1766
0.030312,30.12,37.1676,42.9146,44.5395,45.1289,45.176
0.030316,30.1194,37.167,42.9139,44.5389,45.1282,45.1754
0.03032,30.1187,37.1664,42.9133,44.5383,45.1276,45.1747
0.030324,30.1181,37.1657,42.9127,44.5376,45.127,45.1741
0.030328,30.1175,37.1651,42.9121,44.537,45.1264,45.1735
0.030332,30.1169,37.1645,42.9114,44.5364,45.1257,45.1728
0.030336,30.1162,37.1638,42.9108,44.5357,45.1251,45.1722
0.03034,30.1156,37.1632,42.9102,44.5351,45.1245,45.1716
0.030344,30.115,37.1626,42.9096,44.5345,45.1238,45.171
0.030348,30.1144,37.162,42.9089,44.5339,45.1232,45.1703
0.030352,30.1137,37.1613,42.9083,44.5332,45.1226,45.1697
0.030356,30.1131,37.1607,42.9077,44.5326,45.122,45.1691
0.03036,30.1125,37.1601,42.907,44.532,45.1213,45.1685
0.030364,30.1119,37.1595,42.9064,44.5314,45.1207,45.1678
0.030368,30.1112,37.1588,42.9058,44.5307,45.1201,45.1672
0.030372,30.1106,37.1582,42.9052,44.5301,45.1195,45.1666
0.030376,30.11,37.1576,42.9045,44.5295,45.1188,45.1659
0.03038,30.1094,37.157,42.9039,44.5289,45.1182,45.1653
0.030384,30.1088,37.1563,42.9033,44.5282,45.1176,45.1647
0.030388,30.1081,37.1557,42.9027,44.5276,45.117,45.1641
0.030392,30.1075,37.1551,42.902,44.527,45.1163,45.1635
0.030396,30.1069,37.1545,42.9014,44.5264,45.1157,45.1628
0.0304,30.1063,37.1538,42.9008,44.5257,45.1151,45.1622
0.030404,30.1057,37.1532,42.9002,44.5251,45.1145,45.1616
0.030408,30.105,37.1526,42.8995,44.5245,45.1138,45.161
0.030412,30.1044,37.152,42.8989,44.5239,45.1132,45.1603
0.030416,30.1038,37.1513,42.8983,44.5232,45.1126,45.1597
0.03042,30.1032,37.1507,42.8977,44.5226,45.112,45.1591
0.030424,30.1026,37.1501,42.8971,44.522,45.1114,45.1585
0.030428,30.1019,37.1495,42.8964,44.5214,45.1107,45.1578
0.030432,30.1013,37.1489,42.8958,44.5208,45.1101,45.1572
0.030436,30.1007,37.1482,42.8952,44.5201,45.1095,45.1566
0.03044,30.1001,37.1476,42.8946,44.5195,45.1089,45.156
0.030444,30.0995,37.147,42.894,44.5189,45.1082,45.1554
0.030448,30.0988,37.1464,42.8933,44.5183,45.1076,45.1547
0.030452,30.0982,37.1458,42.8927,44.5177,45.107,45.1541
0.030456,30.0976,37.1451,42.8921,44.517,45.1064,45.1535
0.03046,30.097,37.1445,42.8915,44.5164,45.1058,45.1529
0.030464,30.0964,37.1439,42.8909,44.5158,45.1051,45.1523
0.030468,30.0958,37.1433,42.8902,44.5152,45.1045,45.1516
0.030472,30.0951,37.1427,42.8896,44.5146,45.1039,45.151
0.030476,30.0945,37.142,42.889,44.5139,45.1033,45.1504
0.03048,30.0939,37.1414,42.8884,44.5133,45.1027,45.1498
0.030484,30.0933,37.1408,42.8878,44.5127,45.1021,45.1492
0.030488,30.0927,37.1402,42.8871,44.5121,45.1014,45.1486
0.030492,30.0921,37.1396,42.8865,44.5115,45.1008,45.1479
0.030496,30.0914,37.139,42.8859,44.5108,45.1002,45.1473
0.0305,30.0908,37.1383,42.8853,44.5102,45.0996,45.1467
0.030504,30.0902,37.1377,42.8847,44.5096,45.099,45.1461
0.030508,30.0896,37.1371,42.8841,44.509,45.0984,45.1455
0.030512,30.089,37.1365,42.8834,44.5084,45.0977,45.1449
0.030516,30.0884,37.1359,42.8828,44.5078,45.0971,45.1442
0.03052,30.0878,37.1353,42.8822,44.5072,45.0965,45.1436
0.030524,30.0871,37.1346,42.8816,44.5065,45.0959,45.143
0.030528,30.0865,37.134,42.881,44.5059,45.0953,45.1424
0.030532,30.0859,37.1334,42.8804,44.5053,45.0947,45.1418
0.030536,30.0853,37.1328,42.8798,44.5047,45.094,45.1412
0.03054,30.0847,37.1322,42.8791,44.5041,45.0934,45.1405
0.030544,30.0841,37.1316,42.8785,44.5035,45.0928,45.1399
0.030548,30.0835,37.131,42.8779,44.5028,45.0922,45.1393
0.030552,30.0829,37.1303,42.8773,44.5022,45.0916,45.1387
0.030556,30.0823,37.1297,42.8767,44.5016,45.091,45.1381
0.03056,30.0816,37.1291,42.8761,44.501,45.0904,45.1375
0.030564,30.081,37.1285,42.8755,44.5004,45.0897,45.1369
0.030568,30.0804,37.1279,42.8748,44.4998,45.0891,45.1363
0.030572,30.0798,37.1273,42.8742,44.4992,45.0885,45.1356
0.030576,30.0792,37.1267,42.8736,44.4986,45.0879,45.135
0.03058,30.0786,37.1261,42.873,44.4979,45.0873,45.1344
0.030584,30.078,37.1254,42.8724,44.4973,45.0867,45.1338
0.030588,30.0774,37.1248,42.8718,44.4967,45.0861,45.1332
0.030592,30.0768,37.1242,42.8712,44.4961,45.0855,45.1326
0.030596,30.0762,37.1236,42.8706,44.4955,45.0849,45.132
0.0306,30.0756,37.123,42.87,44.4949,45.0842,45.1314
0.030604,30.0749,37.1224,42.8693,44.4943,45.0836,45.1308
0.030608,30.0743,37.1218,42.8687,44.4937,45.083,45.1301
0.030612,30.0737,37.1212,42.8681,44.4931,45.0824,45.1295
0.030616,30.0731,37.1206,42.8675,44.4925,45.0818,45.1289
0.03062,30.0725,37.1199,42.8669,44.4918,45.0812,45.1283
0.030624,30.0719,37.1193,42.8663,44.4912,45.0806,45.1277
0.030628,30.0713,37.1187,42.8657,44.4906,45.08,45.1271
0.030632,30.0707,37.1181,42.8651,44.49,45.0794,45.1265
0.030636,30.0701,37.1175,42.8645,44.4894,45.0788,45.1259
0.03064,30.0695,37.1169,42.8639,44.4888,45.0782,45.1253
0.030644,30.0689,37.1163,42.8633,44.4882,45.0775,45.1247
0.030648,30.0683,37.1157,42.8627,44.4876,45.0769,45.1241
0.030652,30.0677,37.1151,42.862,44.487,45.0763,45.1235
0.030656,30.0671,37.1145,42.8614,44.4864,45.0757,45.1228
0.03066,30.0665,37.1139,42.8608,44.4858,45.0751,45.1222
0.030664,30.0659,37.1133,42.8602,44.4852,45.0745,45.1216
0.030668,30.0653,37.1127,42.8596,44.4846,45.0739,45.121
0.030672,30.0647,37.1121,42.859,44.484,45.0733,45.1204
0.030676,30.0641,37.1115,42.8584,44.4833,45.0727,45.1198
0.03068,30.0635,37.1108,42.8578,44.4827,45.0721,45.1192
0.030684,30.0628,37.1102,42.8572,44.4821,45.0715,45.1186
0.030688,30.0622,37.1096,42.8566,44.4815,45.0709,45.118
0.030692,30.0616,37.109,42.856,44.4809,45.0703,45.1174
0.030696,30.061,37.1084,42.8554,44.4803,45.0697,45.1168
0.0307,30.0604,37.1078,42.8548,44.4797,45.0691,45.1162
0.030704,30.0598,37.1072,42.8542,44.4791,45.0685,45.1156
0.030708,30.0592,37.1066,42.8536,44.4785,45.0679,45.115
0.030712,30.0586,37.106,42.853,44.4779,45.0673,45.1144
0.030716,30.058,37.1054,42.8524,44.4773,45.0667,45.1138
0.03072,30.0574,37.1048,42.8518,44.4767,45.0661,45.1132
0.030724,30.0568,37.1042,42.8512,44.4761,45.0655,45.1126
0.030728,30.0562,37.1036,42.8506,44.4755,45.0649,45.112
0.030732,30.0556,37.103,42.85,44.4749,45.0643,45.1114
0.030736,30.055,37.1024,42.8494,44.4743,45.0637,45.1108
0.03074,30.0544,37.1018,42.8488,44.4737,45.0631,45.1102
0.030744,30.0538,37.1012,42.8482,44.4731,45.0624,45.1096
0.030748,30.0532,37.1006,42.8476,44.4725,45.0618,45.109
0.030752,30.0526,37.1,42.847,44.4719,45.0612,45.1084
0.030756,30.0521,37.0994,42.8464,44.4713,45.0606,45.1078
0.03076,30.0515,37.0988,42.8458,44.4707,45.06,45.1072
0.030764,30.0509,37.0982,42.8452,44.4701,45.0594,45.1066
0.030768,30.0503,37.0976,42.8446,44.4695,45.0589,45.106
0.030772,30.0497,37.097,42.844,44.4689,45.0583,45.1054
0.030776,30.0491,37.0964,42.8434,44.4683,45.0577,45.1048
0.03078,30.0485,37.0958,42.8428,44.4677,45.0571,45.1042
0.030784,30.0479,37.0952,42.8422,44.4671,45.0565,45.1036
0.030788,30.0473,37.0946,42.8416,44.4665,45.0559,45.103
0.030792,30.0467,37.094,42.841,44.4659,45.0553,45.1024
0.030796,30.0461,37.0934,42.8404,44.4653,45.0547,45.1018
0.0308,30.0455,37.0928,42.8398,44.4647,45.0541,45.1012
0.030804,30.0449,37.0922,42.8392,44.4641,45.0535,45.1006
0.030808,30.0443,37.0916,42.8386,44.4635,45.0529,45.1
0.030812,30.0437,37.091,42.838,44.4629,45.0523,45.0994
0.030816,30.0431,37.0904,42.8374,44.4623,45.0517,45.0988
0.03082,30.0425,37.0898,42.8368,44.4617,45.0511,45.0982
0.030824,30.0419,37.0892,42.8362,44.4611,45.0505,45.0976
0.030828,30.0413,37.0886,42.8356,44.4605,45.0499,45.097
0.030832,30.0407,37.0881,42.835,44.4599,45.0493,45.0964
0.030836,30.0402,37.0875,42.8344,44.4594,45.0487,45.0958
0.03084,30.0396,37.0869,42.8338,44.4588,45.0481,45.0952
0.030844,30.039,37.0863,42.8332,44.4582,45.0475,45.0946
0.030848,30.0384,37.0857,42.8326,44.4576,45.0469,45.094
0.030852,30.0378,37.0851,42.832,44.457,45.0463,45.0934
0.030856,30.0372,37.0845,42.8314,44.4564,45.0457,45.0929
0.03086,30.0366,37.0839,42.8309,44.4558,45.0451,45.0923
0.030864,30.036,37.0833,42.8303,44.4552,45.0445,45.0917
0.030868,30.0354,37.0827,42.8297,44.4546,45.044,45.0911
0.030872,30.0348,37.0821,42.8291,44.454,45.0434,45.0905
0.030876,30.0342,37.0815,42.8285,44.4534,45.0428,45.0899
0.03088,30.0337,37.0809,42.8279,44.4528,45.0422,45.0893
0.030884,30.0331,37.0803,42.8273,44.4522,45.0416,45.0887
0.030888,30.0325,37.0797,42.8267,44.4516,45.041,45.0881
0.030892,30.0319,37.0792,42.8261,44.4511,45.0404,45.0875
0.030896,30.0313,37.0786,42.8255,44.4505,45.0398,45.0869
0.0309,30.0307,37.078,42.8249,44.4499,45.0392,45.0863
0.030904,30.0301,37.0774,42.8243,44.4493,45.0386,45.0858
0.030908,30.0295,37.0768,42.8238,44.4487,45.038,45.0852
0.030912,30.029,37.0762,42.8232,44.4481,45.0375,45.0846
0.030916,30.0284,37.0756,42.8226,44.4475,45.0369,45.084
0.03092,30.0278,37.075,42.822,44.4469,45.0363,45.0834
0.030924,30.0272,37.0744,42.8214,44.4463,45.0357,45.0828
0.030928,30.0266,37.0738,42.8208,44.4457,45.0351,45.0822
0.030932,30.026,37.0733,42.8202,44.4452,45.0345,45.0816
0.030936,30.0254,37.0727,42.8196,44.4446,45.0339,45.081
0.03094,30.0248,37.0721,42.819,44.444,45.0333,45.0804
0.030944,30.0243,37.0715,42.8185,44.4434,45.0327,45.0799
0.030948,30.0237,37.0709,42.8179,44.4428,45.0322,45.0793
0.030952,30.0231,37.0703,42.8173,44.4422,45.0316,45.0787
0.030956,30.0225,37.0697,42.8167,44.4416,45.031,45.0781
0.03096,30.0219,37.0692,42.8161,44.441,45.0304,45.0775
0.030964,30.0213,37.0686,42.8155,44.4405,45.0298,45.0769
0.030968,30.0208,37.068,42.8149,44.4399,45.0292,45.0763
0.030972,30.0202,37.0674,42.8143,44.4393,45.0286,45.0758
0.030976,30.0196,37.0668,42.8138,44.4387,45.0281,45.0752
0.03098,30.019,37.0662,42.8132,44.4381,45.0275,45.0746
0.030984,30.0184,37.0656,42.8126,44.4375,45.0269,45.074
0.030988,30.0178,37.0651,42.812,44.4369,45.0263,45.0734
0.030992,30.0173,37.0645,42.8114,44.4364,45.0257,45.0728
0.030996,30.0167,37.0639,42.8108,44.4358,45.0251,45.0722
0.031,30.0161,37.0633,42.8103,44.4352,45.0245,45.0717
0.031004,30.0155,37.0627,42.8097,44.4346,45.024,45.0711
0.031008,30.0149,37.0621,42.8091,44.434,45.0234,45.0705
0.031012,30.0144,37.0615,42.8085,44.4334,45.0228,45.0699
0.031016,30.0138,37.061,42.8079,44.4329,45.0222,45.0693
0.03102,30.0132,37.0604,42.8073,44.4323,45.0216,45.0687
0.031024,30.0126,37.0598,42.8068,44.4317,45.0211,45.0682
0.031028,30.012,37.0592,42.8062,44.4311,45.0205,45.0676
0.031032,30.0115,37.0586,42.8056,44.4305,45.0199,45.067
0.031036,30.0109,37.0581,42.805,44.43,45.0193,45.0664
0.03104,30.0103,37.0575,42.8044,44.4294,45.0187,45.0658
0.031044,30.0097,37.0569,42.8039,44.4288,45.0181,45.0653
0.031048,30.0091,37.0563,42.8033,44.4282,45.0176,45.0647
0.031052,30.0086,37.0557,42.8027,44.4276,45.017,45.0641
0.031056,30.008,37.0552,42.8021,44.427,45.0164,45.0635
0.03106,30.0074,37.0546,42.8015,44.4265,45.0158,45.0629
0.031064,30.0068,37.054,42.801,44.4259,45.0152,45.0624
0.031068,30.0063,37.0534,42.8004,44.4253,45.0147,45.0618
0.031072,30.0057,37.0528,42.7998,44.4247,45.0141,45.0612
0.031076,30.0051,37.0523,42.7992,44.4242,45.0135,45.0606
0.03108,30.0045,37.0517,42.7986,44.4236,45.0129,45.06
0.031084,30.0039,37.0511,42.7981,44.423,45.0123,45.0595
0.031088,30.0034,37.0505,42.7975,44.4224,45.0118,45.0589
0.031092,30.0028,37.0499,42.7969,44.4218,45.0112,45.0583
0.031096,30.0022,37.0494,42.7963,44.4213,45.0106,45.0577
0.0311,30.0016,37.0488,42.7957,44.4207,45.01,45.0572
0.031104,30.0011,37.0482,42.7952,44.4201,45.0095,45.0566
0.031108,30.0005,37.0476,42.7946,44.4195,45.0089,45.056
0.031112,29.9999,37.0471,42.794,44.419,45.0083,45.0554
0.031116,29.9993,37.0465,42.7934,44.4184,45.0077,45.0548
0.03112,29.9988,37.0459,42.7929,44.4178,45.0072,45.0543
0.031124,29.9982,37.0453,42.7923,44.4172,45.0066,45.0537
0.031128,29.9976,37.0448,42.7917,44.4167,45.006,45.0531
0.031132,29.9971,37.0442,42.7911,44.4161,45.0054,45.0525
0.031136,29.9965,37.0436,42.7906,44.4155,45.0049,45.052
0.03114,29.9959,37.043,42.79,44.4149,45.0043,45.0514
0.031144,29.9953,37.0425,42.7894,44.4144,45.0037,45.0508
0.031148,29.9948,37.0419,42.7888,44.4138,45.0031,45.0502
0.031152,29.9942,37.0413,42.7883,44.4132,45.0026,45.0497
0.031156,29.9936,37.0407,42.7877,44.4126,45.002,45.0491
0.03116,29.9931,37.0402,42.7871,44.4121,45.0014,45.0485
0.031164,29.9925,37.0396,42.7865,44.4115,45.0008,45.048
0.031168,29.9919,37.039,42.786,44.4109,45.0003,45.0474
0.031172,29.9913,37.0384,42.7854,44.4103,44.9997,45.0468
0.031176,29.9908,37.0379,42.7848,44.4098,44.9991,45.0462
0.03118,29.9902,37.0373,42.7843,44.4092,44.9985,45.0457
0.031184,29.9896,37.0367,42.7837,44.4086,44.998,45.0451
0.031188,29.9891,37.0362,42.7831,44.4081,44.9974,45.0445
0.031192,29.9885,37.0356,42.7825,44.4075,44.9968,45.0439
0.031196,29.9879,37.035,42.782,44.4069,44.9963,45.0434
0.0312,29.9874,37.0344,42.7814,44.4063,44.9957,45.0428
0.031204,29.9868,37.0339,42.7808,44.4058,44.9951,45.0422
0.031208,29.9862,37.0333,42.7803,44.4052,44.9945,45.0417
0.031212,29.9857,37.0327,42.7797,44.4046,44.994,45.0411
0.031216,29.9851,37.0322,42.7791,44.4041,44.9934,45.0405
0.03122,29.9845,37.0316,42.7786,44.4035,44.9928,45.04
0.031224,29.984,37.031,42.778,44.4029,44.9923,45.0394
0.031228,29.9834,37.0305,42.7774,44.4024,44.9917,45.0388
0.031232,29.9828,37.0299,42.7768,44.4018,44.9911,45.0383
0.031236,29.9823,37.0293,42.7763,44.4012,44.9906,45.0377
0.03124,29.9817,37.0288,42.7757,44.4006,44.99,45.0371
0.031244,29.9811,37.0282,42.7751,44.4001,44.9894,45.0365
0.031248,29.9806,37.0276,42.7746,44.3995,44.9889,45.036
0.031252,29.98,37.027,42.774,44.3989,44.9883,45.0354
0.031256,29.9794,37.0265,42.7734,44.3984,44.9877,45.0348
0.03126,29.9789,37.0259,42.7729,44.3978,44.9872,45.0343
0.031264,29.9783,37.0253,42.7723,44.3972,44.9866,45.0337
0.031268,29.9777,37.0248,42.7717,44.3967,44.986,45.0331
0.031272,29.9772,37.0242,42.7712,44.3961,44.9855,45.0326
0.031276,29.9766,37.0236,42.7706,44.3955,44.9849,45.032
0.03128,29.976,37.0231,42.77,44.395,44.9843,45.0314
0.031284,29.9755,37.0225,42.7695,44.3944,44.9838,45.0309
0.031288,29.9749,37.022,42.7689,44.3938,44.9832,45.0303
0.031292,29.9744,37.0214,42.7683,44.3933,44.9826,45.0298
0.031296,29.9738,37.0208,42.7678,44.3927,44.9821,45.0292
0.0313,29.9732,37.0203,42.7672,44.3922,44.9815,45.0286
0.031304,29.9727,37.0197,42.7667,44.3916,44.9809,45.0281
0.031308,29.9721,37.0191,42.7661,44.391,44.9804,45.0275
0.031312,29.9715,37.0186,42.7655,44.3905,44.9798,45.0269
0.031316,29.971,37.018,42.765,44.3899,44.9793,45.0264
0.03132,29.9704,37.0174,42.7644,44.3893,44.9787,45.0258
0.031324,29.9699,37.0169,42.7638,44.3888,44.9781,45.0252
0.031328,29.9693,37.0163,42.7633,44.3882,44.9776,45.0247
0.031332,29.9687,37.0158,42.7627,44.3877,44.977,45.0241
0.031336,29.9682,37.0152,42.7622,44.3871,44.9764,45.0236
0.03134,29.9676,37.0146,42.7616,44.3865,44.9759,45.023
0.031344,29.9671,37.0141,42.761,44.386,44.9753,45.0224
0.031348,29.9665,37.0135,42.7605,44.3854,44.9748,45.0219
0.031352,29.966,37.013,42.7599,44.3848,44.9742,45.0213
0.031356,29.9654,37.0124,42.7593,44.3843,44.9736,45.0208
0.03136,29.9648,37.0118,42.7588,44.3837,44.9731,45.0202
0.031364,29.9643,37.0113,42.7582,44.3832,44.9725,45.0196
0.031368,29.9637,37.0107,42.7577,44.3826,44.972,45.0191
0.031372,29.9632,37.0102,42.7571,44.382,44.9714,45.0185
0.031376,29.9626,37.0096,42.7566,44.3815,44.9708,45.018
0.03138,29.9621,37.009,42.756,44.3809,44.9703,45.0174
0.031384,29.9615,37.0085,42.7554,44.3804,44.9697,45.0168
0.031388,29.9609,37.0079,42.7549,44.3798,44.9692,45.0163
0.031392,29.9604,37.0074,42.7543,44.3793,44.9686,45.0157
0.031396,29.9598,37.0068,42.7538,44.3787,44.968,45.0152
0.0314,29.9593,37.0062,42.7532,44.3781,44.9675,45.0146
0.031404,29.9587,37.0057,42.7526,44.3776,44.9669,45.0141
0.031408,29.9582,37.0051,42.7521,44.377,44.9664,45.0135
0.031412,29.9576,37.0046,42.7515,44.3765,44.9658,45.0129
0.031416,29.9571,37.004,42.751,44.3759,44.9653,45.0124
0.03142,29.9565,37.0035,42.7504,44.3754,44.9647,45.0118
0.031424,29.9559,37.0029,42.7499,44.3748,44.9642,45.0113
0.031428,29.9554,37.0023,42.7493,44.3742,44.9636,45.0107
0.031432,29.9548,37.0018,42.7488,44.3737,44.963,45.0102
0.031436,29.9543,37.0012,42.7482,44.3731,44.9625,45.0096
0.03144,29.9537,37.0007,42.7476,44.3726,44.9619,45.009
0.031444,29.9532,37.0001,42.7471,44.372,44.9614,45.0085
0.031448,29.9526,36.9996,42.7465,44.3715,44.9608,45.0079
0.031452,29.9521,36.999,42.746,44.3709,44.9603,45.0074
0.031456,29.9515,36.9985,42.7454,44.3704,44.9597,45.0068
0.03146,29.951,36.9979,42.7449,44.3698,44.9592,45.0063
0.031464,29.9504,36.9974,42.7443,44.3693,44.9586,45.0057
0.031468,29.9499,36.9968,42.7438,44.3687,44.9581,45.0052
0.031472,29.9493,36.9963,42.7432,44.3682,44.9575,45.0046
0.031476,29.9488,36.9957,42.7427,44.3676,44.957,45.0041
0.03148,29.9482,36.9952,42.7421,44.367,44.9564,45.0035
0.031484,29.9477,36.9946,42.7416,44.3665,44.9558,45.003
0.031488,29.9471,36.994,42.741,44.3659,44.9553,45.0024
0.031492,29.9466,36.9935,42.7405,44.3654,44.9547,45.0019
0.031496,29.946,36.9929,42.7399,44.3648,44.9542,45.0013
0.0315,29.9455,36.9924,42.7394,44.3643,44.9536,45.0008
0.031504,29.9449,36.9918,42.7388,44.3637,44.9531,45.0002
0.031508,29.9444,36.9913,42.7382,44.3632,44.9525,44.9997
0.031512,29.9438,36.9907,42.7377,44.3626,44.952,44.9991
0.031516,29.9433,36.9902,42.7371,44.3621,44.9514,44.9986
0.03152,29.9427,36.9896,42.7366,44.3615,44.9509,44.998
0.031524,29.9422,36.9891,42.7361,44.361,44.9503,44.9975
0.031528,29.9416,36.9885,42.7355,44.3604,44.9498,44.9969
0.031532,29.9411,36.988,42.735,44.3599,44.9492,44.9964
0.031536,29.9406,36.9874,42.7344,44.3593,44.9487,44.9958
0.03154,29.94,36.9869,42.7339,44.3588,44.9481,44.9953
0.031544,29.9395,36.9864,42.7333,44.3582,44.9476,44.9947
0.031548,29.9389,36.9858,42.7328,44.3577,44.9471,44.9942
0.031552,29.9384,36.9853,42.7322,44.3572,44.9465,44.9936
0.031556,29.9378,36.9847,42.7317,44.3566,44.946,44.9931
0.03156,29.9373,36.9842,42.7311,44.3561,44.9454,44.9925
0.031564,29.9367,36.9836,42.7306,44.3555,44.9449,44.992
0.031568,29.9362,36.9831,42.73,44.355,44.9443,44.9914
0.031572,29.9356,36.9825,42.7295,44.3544,44.9438,44.9909
0.031576,29.9351,36.982,42.7289,44.3539,44.9432,44.9903
0.03158,29.9346,36.9814,42.7284,44.3533,44.9427,44.9898
0.031584,29.934,36.9809,42.7278,44.3528,44.9421,44.9892
0.031588,29.9335,36.9803,42.7273,44.3522,44.9416,44.9887
0.031592,29.9329,36.9798,42.7268,44.3517,44.941,44.9882
0.031596,29.9324,36.9793,42.7262,44.3511,44.9405,44.9876
0.0316,29.9318,36.9787,42.7257,44.3506,44.94,44.9871
0.031604,29.9313,36.9782,42.7251,44.3501,44.9394,44.9865
0.031608,29.9308,36.9776,42.7246,44.3495,44.9389,44.986
0.031612,29.9302,36.9771,42.724,44.349,44.9383,44.9854
0.031616,29.9297,36.9765,42.7235,44.3484,44.9378,44.9849
